Edad,Sexo,Carrera,Escala,Costo,Antigüedad,Marca,Tipo,RAM,Tiempo de uso,Factor importante,Publicidad,Sistema operativo,Satisfacción
20,Masculino,Matemáticas Puras o Aplicadas,B,5000,3,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",64 GB,12:00:00,"Marca, Rendimiento",Algo Influenciado,Windows,Súper satisfecho
18,Masculino,Ciencias Económicas y Empresariales,D,1800,0 (Menos de 1 año),HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,4:00:00,"Precio, Rendimiento",Neutral,Windows,Súper satisfecho
21,Femenino,Artes,C,2300,2,Asus,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",64 GB,8:00:00,Rendimiento,Neutral,Windows,Algo satisfecho
20,Femenino,Ciencias de la Salud,B,1500,4,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",12 GB,4:30:00,Precio,Neutral,Windows,Neutral
29,Femenino,Ingeniería,D,3500,1,Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",8 GB,8:00:00,Marca,Neutral,Windows,Neutral
30,Femenino,Ingeniería,D,2200,3,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,3:00:00,Rendimiento,Neutral,Windows,Algo satisfecho
18,Masculino,Ingeniería,B,5499.9,1,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,2:56:00,"Oferta, Marca, Recomendación, Rendimiento",Algo Influenciado,Windows,Súper satisfecho
27,Femenino,Ingeniería,B,4990,7 años ,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",32 GB,8:30:00,Rendimiento,Neutral,Windows,Súper satisfecho
18,Masculino,Ingeniería,A,2599.9,5,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",32 GB,4:00:00,"Precio, Marca, Rendimiento",Poco influenciado,Windows,Algo satisfecho
20,Masculino,Ciencias de la Salud,B,2500,2,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",12 GB,5:40:32,"Precio, Rendimiento, Portabilidad",Poco influenciado,Windows,Algo satisfecho
27,Masculino,Ciencias Naturales o Biológicas,C,5600,1,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,12:00:00,"Precio, Rendimiento, Portabilidad, Estética",Neutral,Linux,Súper satisfecho
30,Masculino,Ingeniería,C,3708,2,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",8 GB,7:00:00,"Precio, Recomendación, Rendimiento",Neutral,Windows,Súper satisfecho
19,Masculino,Ingeniería,A,2000,1,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,4:30:10,Rendimiento,Neutral,Windows,Algo satisfecho
18,Masculino,Ingeniería,B,2700,2,Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,4:30:00,"Precio, Oferta, Marca, Rendimiento",Algo Influenciado,Windows,Poco satisfecho
28,Masculino,Ingeniería,E,3000,6,Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,3:00:00,"Oferta, Rendimiento",Nada influenciado,Windows,Algo satisfecho
19,Masculino,Ingeniería,D,2000,2,Dell,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",8 GB,10:20:05,"Precio, Oferta, Marca, Recomendación, Rendimiento",Neutral,Windows,Súper satisfecho
19,Masculino,Artes,B,3200,2,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",32 GB,4:00:00,Rendimiento,Nada influenciado,Windows,Súper satisfecho
46,Femenino,"Turismo, Hotelería y Gastronomía",D,2000,0 (Menos de 1 año),Lenovo,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",64 GB,2:00:00,Recomendación,Neutral,Windows,Súper satisfecho
18,Femenino,Ingeniería,B,10000,0 (Menos de 1 año),Apple,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",64 GB,4:00:00,"Marca, Rendimiento, Portabilidad, Estética",Muy influenciado,MacOS,Súper satisfecho
18,Femenino,Humanidades o Letras,E,1.6,0 (Menos de 1 año),Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",32 GB,1:30:00,Recomendación,Algo Influenciado,Windows,Súper satisfecho
54,Femenino,Ciencias de la Salud,C,3000,2,Apple,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,0:06:00,Marca,Algo Influenciado,Windows,Muy insatisfecho
21,Masculino,Ciencias Económicas y Empresariales,E,4900,1,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,6:30:28,"Precio, Oferta, Marca, Rendimiento",Muy influenciado,Windows,Súper satisfecho
20,Femenino,Humanidades o Letras,B,1800,4,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",12 GB,8:00:00,Oferta,Poco influenciado,Windows,Poco satisfecho
18,Femenino,Ciencias Económicas y Empresariales,B,3200,0 (Menos de 1 año),Lenovo,"Empresarial (Productividad y seguridad. Ej: Lenovo ThinkPad, Dell Latitude)",16 GB,3:42:36,"Precio, Rendimiento",Neutral,Windows,Súper satisfecho
22,Masculino,Artes,B,3299.9,2,HP,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",8 GB,10:00:00,"Precio, Marca, Rendimiento",Neutral,Windows,Súper satisfecho
19,Masculino,Ingeniería,B,2000,4,HP,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",475,9:30:00,"Precio, Marca, Rendimiento",Poco influenciado,Windows,Súper satisfecho
19,Masculino,Ingeniería,C,2799.9,1,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",8 GB,6:50:12,"Precio, Marca, Recomendación, Rendimiento",Nada influenciado,Windows,Súper satisfecho
18,Masculino,Ingeniería,A,4100,3,Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,4:00:00,"Precio, Rendimiento",Nada influenciado,Windows,Súper satisfecho
18,Masculino,Computación,C,2000,8,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,6:00:00,"Precio, Marca, Portabilidad, Estética",Nada influenciado,Windows,Algo satisfecho
24,Masculino,Computación,E,1500,5,Acer,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",4 GB,5:00:00,"Precio, Marca, Rendimiento, Estética",Neutral,Windows,Súper satisfecho
21,Masculino,Humanidades o Letras,C,3200,5,HP,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",8 GB,2:00:00,Portabilidad,Poco influenciado,Windows,Algo satisfecho
20 años,Masculino,Ingeniería,C,3200,3,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,2:00:00,Rendimiento,Neutral,Windows,Súper satisfecho
18,Masculino,Computación,E,3090,3,Huaweii,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",8 GB,5:00:00,"Precio, Rendimiento, Portabilidad, Estética",Poco influenciado,Windows,Súper satisfecho
18,Masculino,Ingeniería,A,3000,4,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",64 GB,1:30:00,"Rendimiento, Portabilidad",Algo Influenciado,Windows,Súper satisfecho
17,Masculino,Ingeniería,C,3500,5,Acer,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",12 GB,3:00:00,"Precio, Marca, Rendimiento, Portabilidad",Neutral,Windows,Algo satisfecho
20,Masculino,Ingeniería,C,2100,4,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",64 GB,8:00:00,Rendimiento,Neutral,Windows,Neutral
21,Masculino,Ciencias Sociales,D,2000,2,HP,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",8 GB,2:30:00,Oferta,Muy influenciado,Windows,Súper satisfecho
34,Masculino,"Defensa, Seguridad y Ciencias Militares",C,3400,2,Dell,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",8 GB,5:00:00,Oferta,Neutral,Linux,Neutral
20,Masculino,Ingeniería,D,2900,1,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,12:03:02,Precio,Algo Influenciado,Windows,Algo satisfecho
23,Masculino,Computación,D,3000,2,Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,15:02:07,Marca,Neutral,Windows,Algo satisfecho
24,Masculino,Ingeniería,E,2590,2,MSI,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,6:50:00,"Precio, Marca, Estética",Neutral,Windows,Algo satisfecho
21,Femenino,Ingeniería,C,3600,4,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",32 GB,4:00:00,Rendimiento,Neutral,Windows,Súper satisfecho
23,Masculino,Ingeniería,D,2000,2,Asus,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,7:38:00,"Precio, Marca, Rendimiento, Estética",Algo Influenciado,Windows,Algo satisfecho
17,Femenino,Ciencias de la Salud,A,3000,1,HP,"Convertible/Desmontable (Se pueden usar también como tablet o laptop. Ej: HP Spectre x360, Lenovo Yoga, Microsoft Surface Pro)",32 GB,8:50:00,"Rendimiento, Portabilidad",Neutral,Windows,Súper satisfecho
18,Femenino,Ciencias de la Salud,D,1399,2,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",32 GB,4:30:00,Precio,Neutral,Windows,Algo satisfecho
23,Masculino,Computación,C,2899.9,2,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,5:30:00,"Precio, Marca, Rendimiento",Algo Influenciado,Windows,Algo satisfecho
19,Masculino,Computación,A,3000,4,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",8 GB,8:00:00,"Precio, Marca, Rendimiento",Neutral,Windows,Algo satisfecho
18,Masculino,Ciencias Económicas y Empresariales,A,2700,1,Microsoft,"Empresarial (Productividad y seguridad. Ej: Lenovo ThinkPad, Dell Latitude)",16 GB,4:00:00,"Rendimiento, Portabilidad",Nada influenciado,Windows,Súper satisfecho
20,Masculino,Ingeniería,D,3000,3,Lenovo,"Empresarial (Productividad y seguridad. Ej: Lenovo ThinkPad, Dell Latitude)",8 GB,14:10:10,"Marca, Rendimiento",Nada influenciado,Windows,Súper satisfecho
22,Masculino,Ingeniería,C,6000,2,Dell,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,5:00:00,Recomendación,Nada influenciado,Linux,Súper satisfecho
17,Masculino,Computación,D,5999.9,1,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",8 GB,6:00:00,"Precio, Oferta, Marca, Recomendación, Rendimiento",Algo Influenciado,Windows,Súper satisfecho
23,Femenino,Ciencias Económicas y Empresariales,B,3199.57,1,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,4:45:00,"Recomendación, Rendimiento, Portabilidad",Neutral,Windows,Súper satisfecho
27,Masculino,Ingeniería,C,2450.3,3,Lenovo,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",16 GB,6:20:00,"Precio, Rendimiento, Portabilidad",Muy influenciado,Windows,Neutral
18,Masculino,Ciencias de la Salud,B,3000,0 (Menos de 1 año),HP,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,3:00:00,"Precio, Marca, Rendimiento",Algo Influenciado,Windows,Súper satisfecho
18,Femenino,Ciencias de la Salud,B,1700,4,Asus,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",8 GB,2:30:00,"Oferta, Marca",Neutral,Windows,Algo satisfecho
17,Masculino,Ciencias Económicas y Empresariales,C,2499.9,1,HP,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",12 GB,4:00:00,Recomendación,Poco influenciado,Windows,Algo satisfecho
18,Femenino,Ciencias de la Salud,C,3000,0 (Menos de 1 año),Apple,"Convertible/Desmontable (Se pueden usar también como tablet o laptop. Ej: HP Spectre x360, Lenovo Yoga, Microsoft Surface Pro)",64 GB,5:00:00,"Marca, Rendimiento, Portabilidad",Neutral,Windows,Súper satisfecho
23,Masculino,Ingeniería,B,2700,2,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,10:00:00,Precio,Nada influenciado,Linux,Poco satisfecho
18,Masculino,Ingeniería,C,4.2,0 (Menos de 1 año),Acer,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,5:00:00,Rendimiento,Muy influenciado,Windows,Súper satisfecho
18,Femenino,Ciencias de la Salud,A,2679,5,Apple,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",12 GB,3:04:05,"Marca, Recomendación, Rendimiento, Portabilidad, Estética",Muy influenciado,MacOS,Algo satisfecho
26,Masculino,Ingeniería,C,3000,7,Acer,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",64 GB,12:00:00,"Precio, Marca, Recomendación, Rendimiento",Nada influenciado,Windows,Algo satisfecho
17,Masculino,Ingeniería,B,4199.9,1,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,5:50:00,"Precio, Recomendación, Rendimiento",Algo Influenciado,Windows,Algo satisfecho
24,Femenino,Educación,D,2800.99,3,Asus,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,1:30:00,Rendimiento,Algo Influenciado,Windows,Algo satisfecho
20,Femenino,Ingeniería,A,5000,5,HP,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",1 T,18:00:00,"Precio, Oferta, Marca, Recomendación, Rendimiento",Nada influenciado,Windows,Súper satisfecho
22,Masculino,Ingeniería,C,8000,0 (Menos de 1 año),Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",32 GB,6:00:00,Rendimiento,Nada influenciado,Windows,Súper satisfecho
23,Masculino,Ingeniería,B,3000,5,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,8:00:00,"Oferta, Marca, Recomendación, Rendimiento",Algo Influenciado,Windows,Algo satisfecho
22,Femenino,Ingeniería,D,2500,3,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,12:00:00,"Precio, Marca",Nada influenciado,Windows,Neutral
18,Femenino,Ingeniería,C,3000,0 (Menos de 1 año),Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,10:30:00,"Precio, Recomendación, Rendimiento",Neutral,Windows,Algo satisfecho
20,Masculino,Computación,C,3999.9,3,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,3:30:15,"Marca, Rendimiento",Neutral,Windows,Súper satisfecho
20,Femenino,Ingeniería,D,2900,1,Acer,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",8 GB,8:25:40,"Precio, Marca, Recomendación, Rendimiento",Algo Influenciado,Windows,Súper satisfecho
24,Masculino,Ingeniería,D,2400,2,Hyper,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",32 GB,5:00:00,"Precio, Marca, Rendimiento",Algo Influenciado,Windows,Súper satisfecho
25,Masculino,Ingeniería,D,5000,1,Acer,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",16 GB,6:30:05,Marca,Algo Influenciado,Windows,Súper satisfecho
24,Masculino,Ingeniería,C,3499.5,5,Marca Personalizada (China),"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,10:05:20,"Precio, Recomendación, Rendimiento, Portabilidad, Estética",Neutral,Linux,Algo satisfecho
22,Femenino,Educación,E,2100,0 (Menos de 1 año),HP,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",8 GB,1:50:05,Marca,Neutral,Windows,Neutral
18,Masculino,Ingeniería,D,2400.4,1,MSI,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",32 GB,4:29:13,"Precio, Marca, Rendimiento",Neutral,Windows,Súper satisfecho
17,Femenino,Ciencias de la Salud,B,7000,3,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,5:00:00,"Precio, Oferta, Rendimiento, Portabilidad",Nada influenciado,Windows,Súper satisfecho
21,Femenino,Ingeniería,C,5000,0 (Menos de 1 año),Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,1:06:04,"Precio, Marca, Recomendación, Rendimiento",Nada influenciado,Windows,Súper satisfecho
28,Femenino,Ciencias Naturales o Biológicas,D,3000,0 (Menos de 1 año),Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,8:30:00,"Marca, Recomendación, Rendimiento, Portabilidad",Nada influenciado,Windows,Súper satisfecho
21,Femenino,Ingeniería,D,3200,3,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",32 GB,6:35:50,Recomendación,Poco influenciado,Windows,Algo satisfecho
26,Masculino,Ingeniería,B,2500,3,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",12 GB,7:00:00,Rendimiento,Nada influenciado,Linux,Súper satisfecho
17,Masculino,Computación,B,2000,5,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,5:45:00,"Precio, Portabilidad",Poco influenciado,Windows,Algo satisfecho
22,Femenino,Ingeniería,C,3000,4,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,10:14:41,"Precio, Oferta, Marca, Rendimiento, Portabilidad",Poco influenciado,Windows,Algo satisfecho
24,Masculino,Ciencias de la Salud,D,4999,2,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,6:00:00,Rendimiento,Neutral,Windows,Algo satisfecho
23,Masculino,Ingeniería,B,8000,3,HP,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",64 GB,2:00:00,Rendimiento,Algo Influenciado,Windows,Súper satisfecho
26,Masculino,Ingeniería,C,3600,2,Acer,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",8 GB,5:00:00,Precio,Algo Influenciado,Windows,Algo satisfecho
18,Masculino,Ciencias Económicas y Empresariales,C,2900,0 (Menos de 1 año),Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",32 GB,5:00:00,Rendimiento,Algo Influenciado,Windows,Súper satisfecho
21,Femenino,Humanidades o Letras,D,1899,4,Acer,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",4 GB,3:15:00,"Precio, Recomendación",Nada influenciado,Windows,Poco satisfecho
22,Masculino,Artes,B,5799,2,Apple,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",16 GB,8:10:00,"Marca, Rendimiento, Estética",Muy influenciado,MacOS,Súper satisfecho
26,Masculino,Ingeniería,D,3000,5,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,5:00:00,Marca,Poco influenciado,Windows,Súper satisfecho
20,Masculino,Ciencias de la Salud,C,2999.9,1,HP,"Convertible/Desmontable (Se pueden usar también como tablet o laptop. Ej: HP Spectre x360, Lenovo Yoga, Microsoft Surface Pro)",8 GB,5:20:00,"Oferta, Recomendación, Portabilidad",Algo Influenciado,Windows,Algo satisfecho
20,Masculino,Computación,B,8899,0 (Menos de 1 año),Apple,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",36 GB,4:00:00,"Rendimiento, Portabilidad, Estética",Neutral,MacOS,Súper satisfecho
26,Masculino,Ciencias de la Salud,C,3500,0 (Menos de 1 año),Asus,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",32 GB,8:00:00,"Precio, Recomendación, Rendimiento",Nada influenciado,Windows,Súper satisfecho
17,Femenino,Ingeniería,D,2999,3,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,4:30:00,"Precio, Rendimiento, Portabilidad",Nada influenciado,Windows,Súper satisfecho
25,Masculino,Ingeniería,B,2600,5,Asus,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",16 GB,5:30:00,"Oferta, Recomendación, Rendimiento",Neutral,Windows,Algo satisfecho
18,Masculino,Ciencias de la Salud,E,1500,2,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",64 GB,10:00:00,Recomendación,Neutral,Windows,Algo satisfecho
23,Masculino,Artes,C,8000,5,Apple,"Ultrabook (Ligeras y delgadas. Ej: MacBook Air, Dell XPS 13, Asus ZenBook)",8 GB,13:30:00,"Recomendación, Rendimiento, Portabilidad",Algo Influenciado,MacOS,Poco satisfecho
19,Femenino,Ciencias Naturales o Biológicas,E,2899.9,2,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,2:30:59,"Precio, Rendimiento, Portabilidad",Algo Influenciado,Windows,Súper satisfecho
19,Masculino,Ingeniería,B,4000,1,Acer,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,4:00:00,Rendimiento,Neutral,Windows,Súper satisfecho
19,Masculino,Ingeniería,D,3500,2,Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,3:30:00,"Rendimiento, Portabilidad",Poco influenciado,Windows,Súper satisfecho
20,Masculino,Ingeniería,E,4800,3,Lenovo,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,3:30:59,"Marca, Rendimiento, Portabilidad, Estética",Muy influenciado,Windows,Súper satisfecho
22,Masculino,Ingeniería,E,2500,0 (Menos de 1 año),HP,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,5:00:00,Rendimiento,Algo Influenciado,Windows,Neutral
20,Masculino,Ingeniería,C,2499,5,Lenovo,"Empresarial (Productividad y seguridad. Ej: Lenovo ThinkPad, Dell Latitude)",8 GB,1:00:00,"Precio, Oferta, Marca, Rendimiento, Estética",Neutral,Windows,Algo satisfecho
19,Masculino,Ingeniería,D,4999,3,Asus,"Gamer (Potentes. Ej: ASUS ROG, Acer Predator, HP Omen)",16 GB,6:00:00,"Recomendación, Rendimiento, Estética",Poco influenciado,Windows,Algo satisfecho
28,Femenino,Ciencias Sociales,A,2500,6 años ,HP,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,3:00:00,"Marca, Recomendación, Rendimiento",Neutral,Windows,Algo satisfecho
19,Femenino,Ciencias Sociales,E,3229.9,3,HP,"Convertible/Desmontable (Se pueden usar también como tablet o laptop. Ej: HP Spectre x360, Lenovo Yoga, Microsoft Surface Pro)",32 GB,1:00:00,"Recomendación, Rendimiento",Algo Influenciado,Windows,Súper satisfecho
22,Femenino,"Turismo, Hotelería y Gastronomía",C,4000,2,Lenovo,"Convertible/Desmontable (Se pueden usar también como tablet o laptop. Ej: HP Spectre x360, Lenovo Yoga, Microsoft Surface Pro)",1 T,5:30:30,Rendimiento,Neutral,Windows,Neutral
28,Masculino,Computación,C,3000,4,MSI,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",8 GB,5:00:00,"Oferta, Marca",Algo Influenciado,Windows,Algo satisfecho
23,Masculino,Ciencias de la Salud,A,3000,3,Lenovo,"Tradicional (Básicas estándar. Ej: HP Pavilion, Lenovo IdeaPad)",16 GB,6:00:00,"Precio, Rendimiento",Nada influenciado,Windows,Súper satisfecho
18,Masculino,Computación,C,2300,3,Apple,"Orientada a diseño (Rendimiento gráfico. Ej: MacBook Pro, Microsoft Surface Laptop Studio)",16 GB,2:00:00,"Marca, Rendimiento, Portabilidad",Muy influenciado,MacOS,Súper satisfecho
